pH,Hardness,Turbidity,Sulfate,Chlorine,Potability
6.022599478591275,129.29118713171837,0.1,132.15632870693244,0.735812404008295,0
10.215916133987989,191.2759783230857,3.621079275828408,208.27651647616855,3.2844943775351325,0
7.950878533477017,113.22100372375863,0.7695655440581617,387.0791833805778,2.9910594242225637,1
3.962286120013589,146.5775299888235,1.4137306727721264,257.08649970551363,3.389775295320786,0
7.279681472154142,221.03924659181337,0.6185083985266568,443.06582590562596,1.8417536275583841,0
6.007320302847418,170.509512837298,2.0792153346866895,323.79349262621554,1.5038860202166233,0
8.278650002194336,146.39774749868613,2.9440611710260356,185.51910636065168,2.0840217609330933,1
5.811218892350949,113.88333348388937,3.5472291623314103,255.10763044650784,1.9155632136444687,0
6.827895337799651,112.00611619710138,1.7989867291720734,164.67818818581205,1.3472637144364876,1
7.757480918470685,98.96320482288314,5.138567412790366,183.156696935123,1.4463766858743576,0
8.298632791255182,117.53958805302604,2.583589484020068,600.0,1.6336271527335358,0
5.199555389416336,195.33995032465887,1.4245551334689617,351.8624510033811,0.8299963135601374,0
6.498248146238577,136.68670372246388,3.452584534486873,336.10979890066733,2.6779632895993344,0
6.287582033258566,69.01361583712614,6.927105667087632,187.6819684691936,1.9477028624289934,0
6.020006151139432,256.09015758358703,3.6703211330702357,406.9584066281079,1.6916215307663531,0
9.648181360421646,169.19791146870978,2.274288745252786,359.9415601792937,0.8896458390583226,0
7.607472566441434,65.58339596920985,0.1,438.1621289357771,0.8396270223325351,0
5.108674068497432,123.48906436555058,2.561175358055859,433.31141483984493,3.9359140507224124,0
8.376792920582163,156.65318296970509,3.4698562501762313,102.09107119024782,1.3727425371384303,1
10.18323429551895,252.2755255978426,2.22483821748886,139.01605107300927,2.6105283942093265,0
8.54869789082672,83.51325250446784,0.1,149.62121845363635,2.162634469900177,0
4.72094505106898,208.56244316135678,1.2988692209931323,155.6059356667563,0.1,0
6.273648890700623,233.9691856183406,5.909076921775515,282.34523642603904,3.7924508231385925,0
8.900366723779934,112.28074169552579,5.868002007460921,193.31965479041824,2.684083978776116,0
5.938495801571829,133.34918286838598,1.2267216615908039,457.2598540762518,1.2323298456951912,0
7.665729142219343,87.82144515757378,4.345513574398844,440.4679882081638,1.9716334955704047,0
8.161951080144005,137.79233153518172,0.6428544304596526,249.35384059209602,0.8508166325963342,1
5.609604292632875,147.80460153942414,5.808632563989905,445.532621614979,3.826220478461134,0
6.9107119659073,189.57899988494222,3.4904716957884725,398.81346272402016,1.0923422917585355,1
2.138098989896391,215.4110082612268,4.899282997233067,204.9293440822741,1.4769160033053406,0
5.463418537998566,105.11423612270117,0.1,50.0,1.2704389218524088,0
6.62114777291026,31.960496146440335,4.355274203849776,228.20316150392708,2.08037940020917,0
5.128325227052725,148.72531324342546,2.984651872630993,185.5377868921527,3.370316500139314,0
9.448616955897453,167.61225179811842,4.703858141581685,270.65056251458304,3.789374449095158,0
4.85478793305905,164.9650612611025,4.829735596195699,258.9228286874749,1.6010038557777033,0
6.339933269954525,130.39960514945736,3.1315693789494987,256.3017658899229,2.3782589823179223,0
7.196110865929137,157.48512597983608,1.7983407218081706,302.36847413791645,2.0819054126040735,1
9.161909933599173,240.92668850113486,4.559392364358988,128.74780529163215,1.018390735555942,0
4.846206773230841,172.90405013775054,2.8796910011897445,291.13602775697075,4.422555574595944,0
8.74474562823244,127.59789449981494,1.254430092944715,206.0383846982994,3.3627595622962554,0
7.015349591529381,119.98813097424025,1.1596955370846285,269.9982199863687,2.1891158497110346,1
5.527737023428074,139.80885853933617,0.1,345.74098452321897,3.5818760934989875,0
7.693155211394906,248.2043977098384,1.9794176808738735,127.56002267789704,3.2121067127178047,1
7.298589543360205,139.00195742842817,5.205384092148757,221.87063473304306,2.0818613410817557,0
6.099674684261808,148.81233932875753,3.3556595994108687,238.14657659711358,2.3259636053279933,0
7.1047031274850285,121.06118574382182,1.9404645881539186,198.5731028429359,3.512126142376654,1
6.42202960470736,215.93900144651786,4.609711876360159,339.9829496132957,1.0538464188703194,0
7.170276017876872,267.5902352846805,1.3350467565532225,177.96116411995285,3.673690697321339,1
7.99319601178157,177.0367829658833,3.190700548665557,194.45996005576612,1.774887439314884,1
9.379025224218028,154.96637422712556,2.6407392545489694,179.00808670479353,3.524676742847567,0
5.143276751759727,152.2069699904541,4.558261251176704,359.20554114388017,1.99477340253718,0
10.1995500619844,30.0,0.1,200.75558875877832,2.337606222472972,0
4.071868300716247,194.70905185708904,1.2996045083706884,296.0045390883556,1.965691643427541,0
6.772322357446625,158.04998495975062,0.1,447.5705101230074,1.4681563771887727,0
7.882475809726865,175.70052303964349,2.48080655638146,242.51815796494148,1.729945101855688,1
7.421487801602549,107.3122683549777,5.422855007264861,361.20606800331575,3.379111403168567,0
6.065950720269109,126.9325872613745,1.9891055806929456,417.1354084093128,0.1,0
6.687816624464087,125.33850380980962,1.9786321236086986,352.7191560040414,0.7610340551951629,1
6.2604985980117505,211.29737904438232,4.743448848368272,248.31986840222595,1.2745282906418978,0
6.115952864583683,127.2744098038144,5.1370991169105995,314.21077589986135,0.9216552075639788,0
8.274403145531537,274.95961932658787,2.8228578654624203,121.26214068646547,3.5099796104154892,1
7.535523228947571,175.85174514090224,4.369429708099784,171.9956841850048,3.257676977853204,1
5.960635607109019,73.4590404002561,0.8460909182441072,189.5324818368081,2.5920318093946157,0
8.349399813149876,142.28722240488258,5.755948667850827,474.0612120174282,1.3621959325224648,0
7.460949281314914,110.89949267061506,7.297412587874103,168.7415485744733,3.335051866794137,0
8.21929317825844,30.0,4.04243158237745,167.25232487381703,0.41187007400445586,0
7.944443262885418,245.96825640682738,0.1,145.60790197510164,4.141982640147936,0
5.7565074836168915,192.18855253320024,1.8835394752044314,305.98117619307607,1.3153702028224492,0
6.159728439704546,181.99243907395876,4.225650643338643,264.26213926688825,1.7379647781585619,0
8.120940407684893,159.92421961798226,2.1570340056672745,358.67589770265647,1.5706561495052858,1
7.915555398150198,67.07894587845374,5.5443971085001955,317.12596660773545,0.9268925859013231,0
6.968647609053778,120.98297162667379,4.17631452887173,111.96101532759326,3.925113123936919,1
7.175991074963173,200.50684648704078,1.5870489984684069,169.27222299896295,2.788894630784487,1
8.916497343682638,86.92679821304984,3.0645296215425057,386.53287482758213,3.215470542079787,0
6.112642916746255,30.0,1.2123335587218198,229.6701755423195,0.7763307279392291,0
7.820646071755057,136.37363953314443,2.6348302431751165,368.7591818018013,2.1809378270039996,1
6.6967110213491585,141.4945467583477,1.8908135191348965,235.0319052084683,2.521028689331404,1
6.67347819515917,158.13380498488254,5.3495236004660764,153.23435717114785,2.2707565235498435,0
8.648165277980786,193.71111861087218,7.23202411366199,219.6739222333294,0.8396265489320001,0
8.238124523482044,188.25634873387253,0.13762333352849598,153.1950204450304,3.075500021130637,1
8.220264454000958,165.5261883146353,0.1,193.4447237597576,2.1215500827851543,1
8.958218210731493,221.73188328520257,2.5096551562972285,270.0925706565246,1.045035964356997,0
7.031505762449139,58.86181315120112,0.1,301.16050903690206,0.1447494604473365,0
8.022929456942446,180.27490886864342,3.0924232073418345,90.98086767457019,2.60666651348988,1
6.534599865109816,187.59230180021655,4.497872227611854,248.26319924909018,4.4504557341315,0
7.486249528732663,75.62626283518563,5.9882837945336505,191.33842644402475,0.9847457266537185,0
6.804785418448473,59.82776347905664,3.402789117430562,185.15851910411874,2.170447050412966,0
7.1454939474890775,105.24347241146393,2.613689550300842,263.2684619133077,3.110497279091577,1
7.89273553815537,110.30751344908248,0.1,194.9548127310788,0.7303477338986988,1
5.7726689751497915,195.20516781014584,3.052370298371597,388.21379948466745,1.5200432309149754,0
10.138580913528191,113.1276729785343,3.1425745210989233,368.806187625106,1.1398412207385982,0
5.4909739277504475,98.61908890312776,4.277913628425491,368.18282939420396,2.9846766948245462,0
5.1787170808184015,113.30197579832645,1.5830237969418177,200.50898045096983,3.3255225693540593,0
8.737166310250101,217.1179400492527,2.1298947995282806,153.75011650806778,2.159036264731735,0
8.187494040944404,150.78260246261712,0.1,258.2029929388116,1.1582659310058991,1
